05/06/2017;005;A;AFN;0,04799000;0,04814000;68,18000000;68,38000000
05/06/2017;009;A;ETB;0,14190000;0,14330000;22,91000000;23,13000000
05/06/2017;015;A;THB;0,09634000;0,09642000;34,04000000;34,06000000
05/06/2017;020;A;PAB;3,28140000;3,28200000;1,00000000;1,00000000
05/06/2017;026;A;VEF;0,32810000;0,32900000;9,97500000;10,00000000
05/06/2017;030;A;BOB;0,46610000;0,47630000;6,89000000;7,04000000
05/06/2017;035;A;GHS;0,75610000;0,76500000;4,29000000;4,34000000
05/06/2017;040;A;CRC;0,00572900;0,00583200;562,74000000;572,74000000
05/06/2017;045;A;SVC;0,37580000;0,37630000;8,72200000;8,73200000
05/06/2017;051;A;NIO;0,10870000;0,11150000;29,43000000;30,18000000
05/06/2017;055;A;DKK;0,49610000;0,49630000;6,61330000;6,61430000
05/06/2017;060;A;ISK;0,03351000;0,03361000;97,64000000;97,93000000
05/06/2017;065;A;NOK;0,38780000;0,38800000;8,45850000;8,46150000
05/06/2017;070;A;SEK;0,37860000;0,37890000;8,66210000;8,66610000
05/06/2017;075;A;CZK;0,14000000;0,14030000;23,39100000;23,43900000
05/06/2017;090;A;GMD;0,07123000;0,07447000;44,07000000;46,07000000
05/06/2017;095;A;DZD;0,03029000;0,03036000;108,11340000;108,33340000
05/06/2017;100;A;KWD;10,80830000;10,83170000;0,30300000;0,30360000
05/06/2017;105;A;BHD;8,69710000;8,70100000;0,37720000;0,37730000
05/06/2017;115;A;IQD;0,00280900;0,00281500;1166,00000000;1168,00000000
05/06/2017;125;A;JOD;4,62490000;4,62910000;0,70900000;0,70950000
05/06/2017;130;A;LYD;2,34820000;2,36050000;1,39040000;1,39740000
05/06/2017;132;A;MKD;0,05964000;0,06028000;54,45000000;55,02000000
05/06/2017;133;A;RSD;0,03017000;0,03029000;108,36000000;108,78000000
05/06/2017;134;A;SDG;0,49030000;0,49280000;6,66020000;6,69320000
05/06/2017;135;A;TND;1,34560000;1,34630000;2,43780000;2,43870000
05/06/2017;136;A;SSP;0,02652000;0,02696000;121,75000000;123,75000000
05/06/2017;138;B;SDR;4,54700000;4,54790000;1,38570000;1,38570000
05/06/2017;139;A;MAD;0,33700000;0,33730000;9,73030000;9,73730000
05/06/2017;145;A;AED;0,89320000;0,89360000;3,67260000;3,67360000
05/06/2017;148;A;STD;0,00014760;0,00015250;21518,00000000;22228,00000000
05/06/2017;150;B;AUD;2,45320000;2,45490000;0,74760000;0,74800000
05/06/2017;155;A;BSD;3,28140000;3,28200000;1,00000000;1,00000000
05/06/2017;160;A;BMD;3,28140000;3,28200000;1,00000000;1,00000000
05/06/2017;165;A;CAD;2,43300000;2,43420000;1,34830000;1,34870000
05/06/2017;170;A;GYD;0,01568000;0,01615000;203,21000000;209,21000000
05/06/2017;173;A;NAD;0,25860000;0,25880000;12,68000000;12,69000000
