30/05/2017;005;A;AFN;0,04769000;0,04784000;68,27000000;68,47000000
30/05/2017;009;A;ETB;0,13980000;0,14170000;23,05000000;23,35000000
30/05/2017;015;A;THB;0,09564000;0,09572000;34,12000000;34,14000000
30/05/2017;020;A;PAB;3,26530000;3,26590000;1,00000000;1,00000000
30/05/2017;026;A;VEF;0,32650000;0,32740000;9,97500000;10,00000000
30/05/2017;030;A;BOB;0,46320000;0,47330000;6,90000000;7,05000000
30/05/2017;035;A;GHS;0,75760000;0,76130000;4,29000000;4,31000000
30/05/2017;040;A;CRC;0,00562700;0,00572700;570,26000000;580,26000000
30/05/2017;045;A;SVC;0,37390000;0,37440000;8,72200000;8,73200000
30/05/2017;051;A;NIO;0,10800000;0,11080000;29,48000000;30,23000000
30/05/2017;055;A;DKK;0,49080000;0,49100000;6,65140000;6,65320000
30/05/2017;060;A;ISK;0,03264000;0,03271000;99,85000000;100,03000000
30/05/2017;065;A;NOK;0,38720000;0,38740000;8,43040000;8,43340000
30/05/2017;070;A;SEK;0,37410000;0,37430000;8,72560000;8,72860000
30/05/2017;075;A;CZK;0,13780000;0,13820000;23,64000000;23,69400000
30/05/2017;090;A;GMD;0,07033000;0,07351000;44,43000000;46,43000000
30/05/2017;095;A;DZD;0,03005000;0,03021000;108,11700000;108,65800000
30/05/2017;100;A;KWD;10,73410000;10,77140000;0,30320000;0,30420000
30/05/2017;105;A;BHD;8,64980000;8,66750000;0,37680000;0,37750000
30/05/2017;115;A;IQD;0,00279600;0,00280100;1166,00000000;1168,00000000
30/05/2017;125;A;JOD;4,60230000;4,60630000;0,70900000;0,70950000
30/05/2017;130;A;LYD;2,32640000;2,33850000;1,39660000;1,40360000
30/05/2017;132;A;MKD;0,05899000;0,05961000;54,79000000;55,35000000
30/05/2017;133;A;RSD;0,02973000;0,02985000;109,40000000;109,82000000
30/05/2017;134;A;SDG;0,48790000;0,49040000;6,66020000;6,69320000
30/05/2017;135;A;TND;1,32420000;1,34350000;2,43080000;2,46580000
30/05/2017;136;A;SSP;0,02648000;0,02692000;121,30600000;123,30600000
30/05/2017;138;B;SDR;4,50810000;4,50890000;1,38060000;1,38060000
30/05/2017;139;A;MAD;0,33420000;0,33440000;9,76700000;9,77190000
30/05/2017;145;A;AED;0,88890000;0,88930000;3,67260000;3,67360000
30/05/2017;148;A;STD;0,00014590;0,00015070;21673,50000000;22383,50000000
30/05/2017;150;B;AUD;2,43690000;2,43830000;0,74630000;0,74660000
30/05/2017;155;A;BSD;3,26530000;3,26590000;1,00000000;1,00000000
30/05/2017;160;A;BMD;3,26530000;3,26590000;1,00000000;1,00000000
30/05/2017;165;A;CAD;2,42520000;2,42600000;1,34620000;1,34640000
30/05/2017;170;A;GYD;0,01567000;0,01586000;205,98000000;208,44000000
30/05/2017;173;A;NAD;0,24870000;0,24910000;13,11200000;13,12700000
30/05/2017;175;A;BBD;1,62850000;1,63450000;1,99810000;2,00510000
30/05/2017;180;A;BZD;1,60600000;1,63440000;1,99820000;2,03320000
30/05/2017;185;A;BND;2,35810000;2,36030000;1,38370000;1,38470000
30/05/2017;190;A;KYD;3,93410000;3,98280000;0,82000000;0,83000000
30/05/2017;195;A;SGD;2,35850000;2,35990000;1,38390000;1,38450000
30/05/2017;197;B;CLF;128,76060000;128,78420000;39,43300000;39,43300000
30/05/2017;200;B;FJD;1,55620000;1,59080000;0,47660000;0,48710000
30/05/2017;205;A;HKD;0,41900000;0,41910000;7,79340000;7,79350000
30/05/2017;210;A;TTD;0,48310000;0,48680000;6,70950000;6,75950000
30/05/2017;215;A;XCD;1,20050000;1,21410000;2,69000000;2,72000000
30/05/2017;220;A;USD;3,26530000;3,26590000;1,00000000;1,00000000
30/05/2017;230;A;JMD;0,02489000;0,02525000;129,32000000;131,18000000
30/05/2017;235;A;LRD;0,03366000;0,03589000;91,00000000;97,00000000
30/05/2017;245;B;NZD;2,31580000;2,31780000;0,70920000;0,70970000
30/05/2017;250;B;SBD;0,40490000;0,43270000;0,12400000;0,13250000
30/05/2017;255;A;SRD;0,43020000;0,43750000;7,46500000;7,59100000
30/05/2017;260;A;VND;0,00014380;0,00014380;22710,00000000;22712,00000000
30/05/2017;275;A;AMD;0,00676500;0,00679400;480,70000000;482,70000000
30/05/2017;295;A;CVE;0,03280000;0,03308000;98,72000000;99,54000000
30/05/2017;325;A;ANG;1,82420000;1,84510000;1,77000000;1,79000000
30/05/2017;328;A;AWG;1,81410000;1,83480000;1,78000000;1,80000000
30/05/2017;345;A;HUF;0,01186000;0,01187000;275,08000000;275,41000000
30/05/2017;363;A;CDF;0,00226700;0,00228300;1430,61000000;1440,61000000
30/05/2017;365;A;BIF;0,00188600;0,00191400;1706,67000000;1731,67000000
30/05/2017;368;A;KMF;0,00723900;0,00725700;450,06000000;451,06000000
